apartment_id,region,quality_class,area_m2,rooms,work_category,work_name,unit,quantity,unit_price,line_cost
96,Город-миллионник,Стандарт,62.2,2,Пол,Стяжка пола,м2,46.0,693.36,31894.56
96,Город-миллионник,Стандарт,62.2,2,Пол,Наливной пол,м2,61.2,382.74,23423.69
96,Город-миллионник,Стандарт,62.2,2,Пол,Укладка ламината,м2,39.0,522.1,20361.9
96,Город-миллионник,Стандарт,62.2,2,Пол,Укладка плитки на пол,м2,56.1,1471.94,82575.83
96,Город-миллионник,Стандарт,62.2,2,Пол,Установка плинтуса,мп,34.0,254.98,8669.32
96,Город-миллионник,Стандарт,62.2,2,Потолок,Штукатурка потолка,м2,34.7,641.48,22259.36
96,Город-миллионник,Стандарт,62.2,2,Потолок,Натяжной потолок,м2,53.9,613.52,33068.73
96,Город-миллионник,Стандарт,62.2,2,Потолок,Покраска потолка,м2,34.5,305.07,10524.92
96,Город-миллионник,Стандарт,62.2,2,Электрика,Прокладка кабеля,мп,20.0,120.4,2408.0
96,Город-миллионник,Стандарт,62.2,2,Электрика,Монтаж розеток/выключателей,шт,20.0,411.63,8232.6
96,Город-миллионник,Стандарт,62.2,2,Электрика,Монтаж светильников,шт,2.0,694.54,1389.08
96,Город-миллионник,Стандарт,62.2,2,Электрика,Сборка электрощита,шт,1.0,5809.95,5809.95
96,Город-миллионник,Стандарт,62.2,2,Сантехника,Разводка труб (точка),точка,20.0,2494.58,49891.6
96,Город-миллионник,Стандарт,62.2,2,Сантехника,Установка смесителя,шт,1.0,1519.48,1519.48
96,Город-миллионник,Стандарт,62.2,2,Двери,Установка межкомнатной двери,шт,2.0,3404.64,6809.28
96,Город-миллионник,Стандарт,62.2,2,Двери,Установка входной двери,шт,2.0,4418.78,8837.56
97,Крупный город,Комфорт,49.8,1,Демонтаж,Демонтаж обоев,м2,68.8,91.58,6300.7
97,Крупный город,Комфорт,49.8,1,Демонтаж,Демонтаж плитки,м2,33.3,291.11,9693.96
97,Крупный город,Комфорт,49.8,1,Демонтаж,Демонтаж стяжки,м2,26.7,329.25,8790.98
97,Крупный город,Комфорт,49.8,1,Стены,Штукатурка стен по маякам,м2,111.6,748.53,83535.95
97,Крупный город,Комфорт,49.8,1,Стены,Шпаклёвка стен,м2,102.5,391.07,40084.68
97,Крупный город,Комфорт,49.8,1,Стены,Грунтовка стен,м2,107.6,62.5,6725.0
97,Крупный город,Комфорт,49.8,1,Стены,Поклейка обоев,м2,89.6,448.06,40146.18
97,Крупный город,Комфорт,49.8,1,Стены,Покраска стен,м2,124.3,392.15,48744.24
97,Крупный город,Комфорт,49.8,1,Пол,Укладка ламината,м2,45.9,669.84,30745.66
97,Крупный город,Комфорт,49.8,1,Пол,Укладка плитки на пол,м2,37.6,1612.07,60613.83
97,Крупный город,Комфорт,49.8,1,Пол,Установка плинтуса,мп,28.3,263.61,7460.16
97,Крупный город,Комфорт,49.8,1,Потолок,Натяжной потолок,м2,36.3,644.87,23408.78
97,Крупный город,Комфорт,49.8,1,Электрика,Прокладка кабеля,мп,14.0,123.59,1730.26
97,Крупный город,Комфорт,49.8,1,Сантехника,Разводка труб (точка),точка,14.0,3130.72,43830.08
97,Крупный город,Комфорт,49.8,1,Сантехника,Установка смесителя,шт,2.0,1723.26,3446.52
97,Крупный город,Комфорт,49.8,1,Сантехника,Установка раковины,шт,2.0,1779.53,3559.06
97,Крупный город,Комфорт,49.8,1,Двери,Монтаж откосов,мп,1.2,681.19,817.43
98,Город-миллионник,Эконом,32.7,1,Демонтаж,Демонтаж обоев,м2,70.9,76.83,5447.25
98,Город-миллионник,Эконом,32.7,1,Демонтаж,Демонтаж плитки,м2,30.4,199.18,6055.07
98,Город-миллионник,Эконом,32.7,1,Стены,Шпаклёвка стен,м2,81.3,280.16,22777.01
98,Город-миллионник,Эконом,32.7,1,Стены,Грунтовка стен,м2,61.5,47.4,2915.1
98,Город-миллионник,Эконом,32.7,1,Стены,Поклейка обоев,м2,62.9,312.53,19658.14
98,Город-миллионник,Эконом,32.7,1,Стены,Покраска стен,м2,56.3,279.79,15752.18
98,Город-миллионник,Эконом,32.7,1,Пол,Установка плинтуса,мп,32.3,192.71,6224.53
98,Город-миллионник,Эконом,32.7,1,Потолок,Потолок из ГКЛ,м2,26.1,713.23,18615.3
98,Город-миллионник,Эконом,32.7,1,Потолок,Покраска потолка,м2,16.5,254.47,4198.76
98,Город-миллионник,Эконом,32.7,1,Электрика,Штробление под проводку,мп,14.0,204.45,2862.3
98,Город-миллионник,Эконом,32.7,1,Электрика,Прокладка кабеля,мп,14.0,79.0,1106.0
98,Город-миллионник,Эконом,32.7,1,Электрика,Монтаж розеток/выключателей,шт,14.0,284.58,3984.12
98,Город-миллионник,Эконом,32.7,1,Электрика,Монтаж светильников,шт,1.0,462.76,462.76
98,Город-миллионник,Эконом,32.7,1,Электрика,Сборка электрощита,шт,1.0,4938.87,4938.87
98,Город-миллионник,Эконом,32.7,1,Сантехника,Установка унитаза,шт,2.0,2163.61,4327.22
99,Регион,Стандарт,86.4,3,Демонтаж,Демонтаж обоев,м2,184.6,75.44,13926.22
99,Регион,Стандарт,86.4,3,Стены,Штукатурка стен по маякам,м2,180.6,340.18,61436.51
99,Регион,Стандарт,86.4,3,Стены,Шпаклёвка стен,м2,161.0,274.75,44234.75
99,Регион,Стандарт,86.4,3,Стены,Грунтовка стен,м2,123.7,47.18,5836.17
99,Регион,Стандарт,86.4,3,Стены,Поклейка обоев,м2,200.5,307.65,61683.82
99,Регион,Стандарт,86.4,3,Стены,Укладка плитки на стену,м2,154.8,1216.84,188366.83
99,Регион,Стандарт,86.4,3,Пол,Стяжка пола,м2,70.5,574.55,40505.77
99,Регион,Стандарт,86.4,3,Пол,Укладка ламината,м2,67.2,363.1,24400.32
99,Регион,Стандарт,86.4,3,Пол,Укладка плитки на пол,м2,71.9,887.18,63788.24
99,Регион,Стандарт,86.4,3,Пол,Установка плинтуса,мп,81.4,188.83,15370.76
99,Регион,Стандарт,86.4,3,Электрика,Штробление под проводку,мп,26.0,221.1,5748.6
99,Регион,Стандарт,86.4,3,Электрика,Прокладка кабеля,мп,26.0,88.21,2293.46
99,Регион,Стандарт,86.4,3,Электрика,Монтаж розеток/выключателей,шт,26.0,252.36,6561.36
99,Регион,Стандарт,86.4,3,Электрика,Монтаж светильников,шт,3.0,396.38,1189.14
99,Регион,Стандарт,86.4,3,Сантехника,Установка унитаза,шт,1.0,2034.26,2034.26
99,Регион,Стандарт,86.4,3,Двери,Установка межкомнатной двери,шт,4.0,2277.91,9111.64
100,Регион,Стандарт,54.4,2,Демонтаж,Демонтаж обоев,м2,77.5,69.41,5379.28
100,Регион,Стандарт,54.4,2,Стены,Шпаклёвка стен,м2,98.4,256.01,25191.38
100,Регион,Стандарт,54.4,2,Стены,Грунтовка стен,м2,89.7,44.97,4033.81
100,Регион,Стандарт,54.4,2,Стены,Возведение перегородки ГКЛ,м2,2.7,677.79,1830.03
100,Регион,Стандарт,54.4,2,Стены,Поклейка обоев,м2,125.5,299.8,37624.9
100,Регион,Стандарт,54.4,2,Стены,Покраска стен,м2,98.2,296.31,29097.64
100,Регион,Стандарт,54.4,2,Стены,Укладка плитки на стену,м2,89.2,1403.64,125204.69
100,Регион,Стандарт,54.4,2,Пол,Стяжка пола,м2,51.8,482.71,25004.38
100,Регион,Стандарт,54.4,2,Пол,Наливной пол,м2,41.6,349.82,14552.51
100,Регион,Стандарт,54.4,2,Пол,Укладка ламината,м2,28.4,339.77,9649.47
100,Регион,Стандарт,54.4,2,Пол,Установка плинтуса,мп,42.6,170.8,7276.08
100,Регион,Стандарт,54.4,2,Потолок,Штукатурка потолка,м2,33.4,483.55,16150.57
100,Регион,Стандарт,54.4,2,Потолок,Натяжной потолок,м2,36.1,464.79,16778.92
100,Регион,Стандарт,54.4,2,Потолок,Потолок из ГКЛ,м2,28.9,749.05,21647.54
100,Регион,Стандарт,54.4,2,Потолок,Покраска потолка,м2,49.0,211.91,10383.59
100,Регион,Стандарт,54.4,2,Электрика,Прокладка кабеля,мп,20.0,95.97,1919.4
100,Регион,Стандарт,54.4,2,Электрика,Монтаж розеток/выключателей,шт,20.0,271.74,5434.8
100,Регион,Стандарт,54.4,2,Электрика,Монтаж светильников,шт,2.0,441.4,882.8
100,Регион,Стандарт,54.4,2,Электрика,Сборка электрощита,шт,1.0,3711.94,3711.94
100,Регион,Стандарт,54.4,2,Сантехника,Установка смесителя,шт,1.0,1405.14,1405.14
101,Регион,Премиум,91.1,3,Демонтаж,Демонтаж обоев,м2,214.9,130.15,27969.24
101,Регион,Премиум,91.1,3,Стены,Шпаклёвка стен,м2,203.4,423.6,86160.24
101,Регион,Премиум,91.1,3,Стены,Грунтовка стен,м2,215.4,72.17,15545.42
101,Регион,Премиум,91.1,3,Стены,Поклейка обоев,м2,164.0,530.06,86929.84
101,Регион,Премиум,91.1,3,Стены,Покраска стен,м2,235.2,417.42,98177.18
101,Регион,Премиум,91.1,3,Пол,Стяжка пола,м2,78.5,954.32,74914.12
101,Регион,Премиум,91.1,3,Потолок,Натяжной потолок,м2,57.9,819.18,47430.52
101,Регион,Премиум,91.1,3,Электрика,Штробление под проводку,мп,26.0,375.52,9763.52
101,Регион,Премиум,91.1,3,Электрика,Монтаж розеток/выключателей,шт,26.0,486.73,12654.98
101,Регион,Премиум,91.1,3,Сантехника,Разводка труб (точка),точка,26.0,3645.61,94785.86
101,Регион,Премиум,91.1,3,Сантехника,Установка смесителя,шт,2.0,1667.95,3335.9
